Timeline,Start time,Duration,Row,Instance number,Assist,Ball Handler,Block,Contested,Cutter,Cutter Defender,Dribble Move,Drive Direction,Foul,Foul Class,Foul Drawn,Half Court Defense Type,Handler Defender,Handler Defense,Handoff Defender,Handoff Screener,Inbound Type,Opponent Team,Pass,Period,Play Characteristics,Play Type,Rebound,Receiver,Receiver Defender,Result,Screen User,Screen User Defender,Screener,Screener Action,Screener Defender,Screener Defense,Shooter,Shooting Hand,Shot,Shot Characteristics,Shot Clock,Shot Clock Seconds,Shot Contest,Shot Location,Shot Type,Spot Up,Steal,Stolen From,Team,Turnover,Ungrouped,Notes,Flags
2026-01-03 Boston vs American,951.496,8.0,American Shots,11,,,,,,,,,No Foul,,,,,,,,,,,,,,,,,Miss 3,,,,,,,#7 Wyatt Nausadis,,,,22+,,Lightly Contested,Left Wing 3,Catch & Shoot,,,,,,,,
2026-01-03 Boston vs American,1034.436,8.0,American Shots,12,,,,,,,,,No Foul,,,,,,,,,,,,,,,,,Made 3,,,,,,,#12 Geoff Sprouse,,,,5-0,,Lightly Contested,Right Wing 3,Catch & Shoot,,,,,,,,
2026-01-03 Boston vs American,1263.528,8.0,American Shots,13,,,,,,,,,No Foul,,,,,,,,,,,,,,,,,Made 3,,,,,,,#7 Wyatt Nausadis,,,,10-6,,Lightly Contested,Right Wing 3,Catch & Shoot,,,,,,,,
2026-01-03 Boston vs American,1296.934,8.0,American Shots,14,,,,,,,,,No Foul,,,,,,,,,,,,,,,,,Made 3,,,,,,,#12 Geoff Sprouse,,,,21-11,,Lightly Contested,Top of Key 3,Pullup,,,,,,,,
2026-01-03 Boston vs American,1425.083,8.0,American Shots,15,,,,,,,,,No Foul,,,,,,,,,,,,,,,,,Miss 2,,,,,,,#16 Luke Brown,,,,21-11,,Wide Open,Close Shot Middle,Floater,,,,,,,,
2026-01-03 Boston vs American,1476.538,8.0,American Shots,16,,,,,,,,,No Foul,,,,,,,,,,,,,,,,,Made 3,,,,,,,#23 Greg Jones,,,,21-11,,Lightly Contested,Top of Key 3,Catch & Shoot,,,,,,,,
2026-01-03 Boston vs American,1603.4,8.0,American Shots,17,,,,,,,,,Foul,,,,,,,,,,,,,,,,,Miss 2,,,,,,,#32 Julen Iturbe,,,,22+,,Lightly Contested,Rim,Floater,,,,,,,,
2026-01-03 Boston vs American,1989.332,8.0,American Shots,18,,,,,,,,,No Foul,,,,,,,,,,,,,,,,,Made 2,,,,,,,#2 Madden Collins,,,,21-11,,Lightly Contested,Close Shot Right,Fadeaway,,,,,,,,
2026-01-03 Boston vs American,2029.366,8.0,American Shots,19,,,,,,,,,No Foul,,,,,,,,,,,,,,,,,Made 2,,,,,,,#2 Madden Collins,,,,21-11,,Wide Open,Rim,Layup,,,,,,,,
2026-01-03 Boston vs American,2080.902,8.0,American Shots,20,,,,,,,,,No Foul,,,,,,,,,,,,,,,,,Made 2,,,,,,,#32 Julen Iturbe,,,,21-11,,Lightly Contested,Close Shot Middle,Fadeaway,,,,,,,,
2026-01-03 Boston vs American,2163.424,8.0,American Shots,21,,,,,,,,,No Foul,,,,,,,,,,,,,,,,,Miss 3,,,,,,,#4 Kade Sebastian,,,,22+,,Wide Open,Left Corner 3,Catch & Shoot,,,,,,,,
2026-01-03 Boston vs American,2198.716,8.0,American Shots,22,,,,,,,,,No Foul,,,,,,,,,,,,,,,,,Miss 3,,,,,,,#4 Kade Sebastian,,,,21-11,,Wide Open,Right Corner 3,Catch & Shoot,,,,,,,,
2026-01-03 Boston vs American,2443.462,8.0,American Shots,23,,,,,,,,,No Foul,,,,,,,,,,,,,,,,,Miss 2,,,,,,,#7 Wyatt Nausadis,,,,21-11,,Highly Contested,Rim,Layup,,,,,,,,
2026-01-03 Boston vs American,2481.112,8.0,American Shots,24,,,,,,,,,Foul,,,,,,,,,,,,,,,,,Made 2,,,,,,,#2 Madden Collins,,,,10-6,,Highly Contested,Rim,Layup,,,,,,,,
2026-01-03 Boston vs American,2574.931,8.0,American Shots,25,,,,,,,,,No Foul,,,,,,,,,,,,,,,,,Miss 3,,,,,,,#33 Matt Mayock,,,,10-6,,Lightly Contested,Top of Key 3,Pullup,,,,,,,,
2026-01-03 Boston vs American,2605.647,8.0,American Shots,26,,,,,,,,,Foul,,,,,,,,,,,,,,,,,Miss 2,,,,,,,#2 Madden Collins,,,,21-11,,Highly Contested,Rim,Layup,,,,,,,,
2026-01-03 Boston vs American,2888.024,8.0,American Shots,27,,,,,,,,,No Foul,,,,,,,,,,,,,,,,,Miss 3,,,,,,,#12 Geoff Sprouse,,,,N/A,,Lightly Contested,Right Corner 3,Catch & Shoot,,,,,,,,
2026-01-03 Boston vs American,2968.518,8.0,American Shots,28,,,,,,,,,No Foul,,,,,,,,,,,,,,,,,Miss 2,,,,,,,#7 Wyatt Nausadis,,,,21-11,,Lightly Contested,Close Shot Left,Layup,,,,,,,,
2026-01-03 Boston vs American,3012.115,8.0,American Shots,29,,,,,,,,,No Foul,,,,,,,,,,,,,,,,,Miss 3,,,,,,,#12 Geoff Sprouse,,,,21-11,,Wide Open,Right Wing 3,Catch & Shoot,,,,,,,,
2026-01-03 Boston vs American,3038.045,8.0,American Shots,30,,,,,,,,,No Foul,,,,,,,,,,,,,,,,,Miss 2,,,,,,,#23 Greg Jones,,,,21-11,,Highly Contested,Rim,Layup,,,,,,,,
2026-01-03 Boston vs American,3078.528,8.0,American Shots,31,,,,,,,,,No Foul,,,,,,,,,,,,,,,,,Miss 2,,,,,,,#32 Julen Iturbe,,,,10-6,,Highly Contested,Close Shot Left,Fadeaway,,,,,,,,
2026-01-03 Boston vs American,3231.355,8.0,American Shots,32,,,,,,,,,No Foul,,,,,,,,,,,,,,,,,Miss 2,,,,,,,#7 Wyatt Nausadis,,,,22+,,Blocked,Rim,Layup,,,,,,,,
2026-01-03 Boston vs American,3416.164,8.0,American Shots,33,,,,,,,,,No Foul,,,,,,,,,,,,,,,,,Miss 2,,,,,,,#35 Chris Eagan,,,,21-11,,Lightly Contested,Rim,Hook,,,,,,,,
2026-01-03 Boston vs American,3713.932,8.0,American Shots,34,,,,,,,,,No Foul,,,,,,,,,,,,,,,,,Miss 3,,,,,,,#33 Matt Mayock,,,,5-0,,Lightly Contested,Left Wing 3,Catch & Shoot,,,,,,,,
2026-01-03 Boston vs American,3745.792,8.0,American Shots,35,,,,,,,,,No Foul,,,,,,,,,,,,,,,,,Made 2,,,,,,,#2 Madden Collins,,,,22+,,Lightly Contested,Rim,Layup,,,,,,,,
2026-01-03 Boston vs American,3785.272,8.0,American Shots,36,,,,,,,,,No Foul,,,,,,,,,,,,,,,,,Made 2,,,,,,,#32 Julen Iturbe,,,,22+,,Lightly Contested,Rim,Layup,,,,,,,,
2026-01-03 Boston vs American,3822.379,8.0,American Shots,37,,,,,,,,,No Foul,,,,,,,,,,,,,,,,,Miss 2,,,,,,,#2 Madden Collins,,,,21-11,,Blocked,Rim,Layup,,,,,,,,
2026-01-03 Boston vs American,3861.655,8.0,American Shots,38,,,,,,,,,No Foul,,,,,,,,,,,,,,,,,Miss 3,,,,,,,#2 Madden Collins,,,,10-6,,Lightly Contested,Left Wing 3,Catch & Shoot,,,,,,,,
2026-01-03 Boston vs American,3943.221,8.0,American Shots,39,,,,,,,,,No Foul,,,,,,,,,,,,,,,,,Miss 2,,,,,,,#35 Chris Eagan,,,,10-6,,Lightly Contested,Rim,Floater,,,,,,,,
2026-01-03 Boston vs American,3967.416,8.0,American Shots,40,,,,,,,,,No Foul,,,,,,,,,,,,,,,,,Miss 2,,,,,,,#7 Wyatt Nausadis,,,,22+,,Highly Contested,Rim,Layup,,,,,,,,
2026-01-03 Boston vs American,4014.556,8.0,American Shots,41,,,,,,,,,No Foul,,,,,,,,,,,,,,,,,Made 2,,,,,,,#23 Greg Jones,,,,21-11,,Highly Contested,Close Shot Middle,Fadeaway,,,,,,,,
2026-01-03 Boston vs American,4443.174,8.0,American Shots,42,,,,,,,,,No Foul,,,,,,,,,,,,,,,,,Made 2,,,,,,,#33 Matt Mayock,,,,10-6,,Lightly Contested,Rim,Layup,,,,,,,,
2026-01-03 Boston vs American,4468.91,8.0,American Shots,43,,,,,,,,,No Foul,,,,,,,,,,,,,,,,,Made 2,,,,,,,#32 Julen Iturbe,,,,22+,,Lightly Contested,Rim,Layup,,,,,,,,
2026-01-03 Boston vs American,4511.616,8.0,American Shots,44,,,,,,,,,No Foul,,,,,,,,,,,,,,,,,Made 3,,,,,,,#12 Geoff Sprouse,,,,10-6,,Lightly Contested,Right Corner 3,Catch & Shoot,,,,,,,,
2026-01-03 Boston vs American,4559.115,8.0,American Shots,45,,,,,,,,,No Foul,,,,,,,,,,,,,,,,,Made 2,,,,,,,#23 Greg Jones,,,,21-11,,Lightly Contested,Close Shot Middle,Fadeaway,,,,,,,,
2026-01-03 Boston vs American,4619.754,8.0,American Shots,46,,,,,,,,,No Foul,,,,,,,,,,,,,,,,,Miss 3,,,,,,,#12 Geoff Sprouse,,,,10-6,,Lightly Contested,Right Wing 3,Catch & Shoot,,,,,,,,
2026-01-03 Boston vs American,4660.722,8.0,American Shots,47,,,,,,,,,No Foul,,,,,,,,,,,,,,,,,Made 2,,,,,,,#23 Greg Jones,,,,10-6,,Lightly Contested,Right Corner 2,Step Back,,,,,,,,
2026-01-03 Boston vs American,4712.957,8.0,American Shots,48,,,,,,,,,Foul,,,,,,,,,,,,,,,,,Miss 2,,,,,,,#32 Julen Iturbe,,,,5-0,,Lightly Contested,Rim,Layup,,,,,,,,
2026-01-03 Boston vs American,4983.865,8.0,American Shots,49,,,,,,,,,Foul,,,,,,,,,,,,,,,,,Miss 2,,,,,,,#2 Madden Collins,,,,5-0,,Highly Contested,Rim,Layup,,,,,,,,
2026-01-03 Boston vs American,5073.54,8.0,American Shots,50,,,,,,,,,No Foul,,,,,,,,,,,,,,,,,Made 3,,,,,,,#32 Julen Iturbe,,,,10-6,,Lightly Contested,Right Wing 3,Catch & Shoot,,,,,,,,
2026-01-03 Boston vs American,5118.121,8.0,American Shots,51,,,,,,,,,No Foul,,,,,,,,,,,,,,,,,Miss 2,,,,,,,#2 Madden Collins,,,,5-0,,Highly Contested,Rim,Layup,,,,,,,,
2026-01-03 Boston vs American,5324.645,8.0,American Shots,52,,,,,,,,,No Foul,,,,,,,,,,,,,,,,,Miss 3,,,,,,,#2 Madden Collins,,,,10-6,,Lightly Contested,Left Corner 3,Catch & Shoot,,,,,,,,
2026-01-03 Boston vs American,5409.564,8.0,American Shots,53,,,,,,,,,No Foul,,,,,,,,,,,,,,,,,Miss 3,,,,,,,#32 Julen Iturbe,,,,5-0,,Lightly Contested,Left Corner 3,Step Back,,,,,,,,
2026-01-03 Boston vs American,5854.99,8.0,American Shots,54,,,,,,,,,No Foul,,,,,,,,,,,,,,,,,Made 2,,,,,,,#33 Matt Mayock,,,,5-0,,Highly Contested,Close Shot Middle,Pullup,,,,,,,,
